track_id,artist_name,track_title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
45wneA2j0Z0WMnYNDO6Ad0,Aaliyah,Back & Forth,0.706,0.727,5,-8.06,1,0.0317,0.0698,5.31e-06,0.115,0.903,92.938,231093
0u4htORODiTK9vHVA89MQX,The Cardigans,Lovefool - Radio Edit,0.64,0.602,9,-7.902,1,0.0299,0.0646,0.0,0.375,0.951,111.87,193893
68K0qD0VDqdm0eWXsGqnvM,Savage Garden,I Knew I Loved You,0.556,0.517,9,-8.769,1,0.0287,0.307,0.00115,0.077,0.779,169.938,251253
3fX2kaZoKVFeqaE1BowEiX,Hanson,MMMBop,0.69,0.937,9,-6.289,1,0.0495,0.00469,0.00419,0.0726,0.626,104.853,268627
6Agiwgwq5BtflpNynGYsUv,Shania Twain,Man! I Feel Like A Woman!,0.667,0.753,10,-3.035,1,0.0336,0.475,0.0,0.0915,0.699,124.979,233693
21jEuMn2lf37715rwjow2M,The Verve Pipe,The Freshmen,0.571,0.505,1,-9.312,0,0.0238,0.0757,1.04e-05,0.109,0.276,99.562,269467
516f6F9Zd3AbWJnFHwtDF9,Fiona Apple,Criminal,0.595,0.804,7,-7.911,0,0.0326,0.0129,1.97e-05,0.299,0.586,89.846,341533
4cKGldbhGJniI8BrB3K6tb,Vertical Horizon,Everything You Want,0.636,0.761,3,-6.389,0,0.0306,0.0517,0.0,0.0642,0.736,93.896,257067
5YScXJKtefsgdskIy60N7A,Chumbawamba,Tubthumping,0.263,0.871,2,-7.496,1,0.131,0.106,0.0,0.363,0.622,206.68,278960
1Y13csEpu3TK5gQdzGLrd8,Incubus,Pardon Me,0.579,0.812,1,-6.509,0,0.0693,0.00114,0.00333,0.115,0.278,152.002,223747
0xMEF2WiqKWTIG7Krjungw,CAKE,The Distance,0.463,0.749,11,-8.118,0,0.0894,0.00795,0.00221,0.0558,0.888,183.054,179653
2UVLuddklEVak5PXgC7baA,Deee-Lite,Groove Is in the Heart,0.694,0.881,1,-4.053,0,0.0701,0.0153,0.0196,0.0851,0.924,121.554,231787
5kj1AhJxSUums4ddBEaMhT,Dido,Here With Me,0.551,0.578,11,-7.973,0,0.0273,0.0876,7.73e-06,0.0757,0.364,83.358,255427
3ozomn4PrGEKEuusxX2HpC,Sarah McLachlan,Building a Mystery,0.505,0.518,2,-8.601,1,0.023,0.403,0.0,0.129,0.472,81.019,247307
5wj4E6IsrVtn8IBJQOd0Cl,Oasis,Wonderwall - Remastered,0.372,0.865,2,-4.918,1,0.0381,0.000453,0.0,0.234,0.478,174.53,258733
4dVbhS6OiYvFikshyaQaCN,Foo Fighters,My Hero,0.398,0.927,9,-4.212,1,0.0567,6.2e-05,0.000177,0.0575,0.311,77.106,260027
5mkGfmJGFZpwK9nA5amOhv,Marcy Playground,Sex & Candy,0.67,0.558,2,-9.159,1,0.0251,0.238,0.0,0.106,0.63,80.511,173493
76nvqWPFucUra1xCkN1tnD,Crash Test Dummies,Mmm Mmm Mmm Mmm,0.58,0.575,3,-7.72,1,0.0231,0.25,1.83e-05,0.0813,0.37,92.934,235173
7g1Obgz4J6OPeLhh18pS7A,Savage Garden,I Want You,0.64,0.894,7,-5.475,1,0.0367,0.0211,0.0,0.334,0.67,106.073,233893
7A9r5ZkRVuBPzjzY2CGYfS,Pearl Jam,Even Flow,0.373,0.844,7,-4.332,1,0.0327,0.000109,7.7e-05,0.124,0.377,104.899,303667
6Gd123r71KDdpH8JRdYvrh,Wyclef Jean,Gone Till November (feat. The New York Philharmonic Orchestra),0.673,0.538,4,-7.957,1,0.0854,0.0957,4.41e-05,0.14,0.454,85.936,207627
1C0pmryC2MdXfa7MZ9uIrU,Barenaked Ladies,One Week,0.702,0.898,9,-6.003,1,0.0373,0.00854,0.000154,0.0917,0.731,112.845,169760
5DiXcVovI0FcY2s0icWWUu,Counting Crows,Mr. Jones,0.578,0.817,0,-6.542,1,0.0363,0.183,3.06e-06,0.285,0.726,141.621,272293
4mOxpj82q6n3EO7HBZCelX,Shawn Colvin,Sunny Came Home,0.558,0.579,11,-8.05,0,0.0324,0.342,0.00831,0.0989,0.403,167.812,264200
33PYfsUghmJi6rcKCfJ7my,Bruce Springsteen,Streets of Philadelphia,0.728,0.249,5,-15.429,1,0.0328,0.327,0.216,0.0875,0.452,93.683,195800
3kG2YgxjYnnPBlo7H08Xt3,The Notorious B.I.G.,Mo Money Mo Problems (feat. Mase & Puff Daddy),0.857,0.867,6,-4.952,0,0.0635,0.0271,0.0,0.128,0.918,104.382,253133
2KVwlelhxKUy8LVV6JypH3,Matchbox Twenty,Push,0.42,0.672,6,-7.902,1,0.027,0.0067,0.0,0.108,0.476,168.019,238667
4v6jydWBTAIqnyPVNyOAdc,Haddaway,What Is Love,0.69,0.805,7,-5.979,0,0.0329,0.0196,0.00282,0.281,0.738,123.871,269373
338gPBomyqx33wfeF1AGOd,Matthew Sweet,Girlfriend,0.529,0.714,6,-6.315,1,0.031,0.00901,6.26e-06,0.0772,0.814,120.598,219800
0jlgrHvssAloyAidZ1aJzs,Lisa Loeb & Nine Stories,Stay,0.67,0.607,1,-6.827,1,0.0496,0.475,0.0,0.126,0.375,80.396,184333
76puoNshqjAAocKl5KbmpQ,Whitney Houston,I Have Nothing - Film Version,0.486,0.448,7,-9.133,1,0.0342,0.757,0.0,0.0852,0.17,152.864,296040
1HL3yEnYq8LEyFQ3QegA5V,Dave Matthews Band,Crash into Me,0.541,0.677,4,-10.764,1,0.0373,0.122,0.0191,0.0938,0.555,101.1,316467
74JZNZYpj7lXWpV0b6rhGQ,Our Lady Peace,Innocent,0.456,0.911,1,-4.131,1,0.0713,0.00849,0.0,0.0814,0.805,89.039,222480
5NTZM8YYeKM2YsGSffVIge,Beck,Loser,0.615,0.616,6,-10.39,0,0.133,0.0399,0.000129,0.348,0.836,170.776,235000
5YTM7OgQDt9EJAYcfHLniJ,A Tribe Called Quest,Award Tour,0.812,0.6,7,-9.414,1,0.254,0.00308,8.38e-06,0.173,0.555,97.338,226440
7LygtNjQ65PSdzVjUnHXQb,Warrant,Cherry Pie,0.472,0.946,2,-4.591,1,0.145,0.0372,0.0,0.352,0.486,177.489,201027
4vvOv6MDFFPpEb1gwwb2ZD,Sir Mix-A-Lot,Baby Got Back,0.937,0.654,8,-11.187,1,0.322,0.00533,1.26e-06,0.0542,0.607,128.462,262827
5sMUwUR3JI2woCOrNbizUt,Shawn Mullins,Lullaby,0.509,0.833,7,-5.337,1,0.0597,0.0398,0.00257,0.207,0.569,79.935,330667
24tO365YW6lcZr1hN4Ukzj,Silverchair,Tomorrow,0.292,0.714,2,-4.919,1,0.0316,0.000658,0.000109,0.102,0.462,151.412,266280
215CQxt51QFSSjh56Q9cOH,Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",0.621,0.539,1,-6.673,1,0.0306,0.288,0.0,0.106,0.173,119.925,275240
3xZMPZQYETEn4hjor3TR1A,Sarah McLachlan,Angel,0.532,0.0744,1,-16.092,1,0.0355,0.949,1.22e-05,0.106,0.125,117.131,270400
1A5V1sxyCLpKJezp75tUXn,Semisonic,Closing Time,0.478,0.854,7,-5.454,1,0.0289,0.0204,1.21e-06,0.115,0.274,91.854,274160
5OQsiBsky2k2kDKy2bX2eT,Foo Fighters,Learn to Fly,0.465,0.919,4,-4.025,1,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,235293
7nnWIPM5hwE3DaUBkvOIpy,Incubus,Drive,0.645,0.792,4,-7.34,0,0.036,0.0562,0.0121,0.119,0.666,90.565,232453
6QewNVIDKdSl8Y3ycuHIei,Pearl Jam,Even Flow,0.394,0.944,10,-6.506,0,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,292581
0cuq829zRNq4AEdmDJA4aw,Spin Doctors,Two Princes,0.544,0.905,7,-10.732,1,0.0646,0.00165,1.97e-06,0.0532,0.825,103.594,256947
74KI6d8jEM2zwOAo3luayU,Fuel,Shimmer,0.48,0.795,4,-6.408,0,0.0421,0.00236,0.0,0.189,0.432,114.674,214107
0HDaKOlVAfUWXdFR2RhBtN,311,Down,0.441,0.922,6,-6.644,0,0.0655,0.000179,1.97e-06,0.381,0.565,175.411,172160
3YuaBvuZqcwN3CEAyyoaei,Audioslave,Like a Stone,0.614,0.568,7,-5.477,0,0.0276,0.00797,0.0,0.0997,0.516,107.849,293960
0fsz7tJ7UKXT9hliLfO7aE,CAKE,The Distance,0.456,0.752,11,-8.121,0,0.09,0.0095,0.00145,0.0573,0.897,183.569,179600
5UWwZ5lm5PKu6eKsHAGxOk,Foo Fighters,Everlong,0.413,0.881,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,250547
2EoOZnxNgtmZaD8uUmz2nD,Soundgarden,Black Hole Sun,0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,318587
3oZKgn93EKPxLp2kRY2KRR,Alice In Chains,Would?,0.302,0.915,6,-6.005,1,0.0703,0.00355,0.000151,0.0612,0.426,100.606,208600
4X3qGigyU6ARi3HP4lWD95,Goldfinger,Superman,0.429,0.937,2,-3.986,1,0.0573,0.000131,0.0002,0.0807,0.894,194.838,185027
15HadeuRG9THazDGzLH8ZU,The Offspring,Pretty Fly (For a White Guy),0.72,0.898,11,-3.701,0,0.0997,0.0962,0.0,0.0675,0.964,143.431,188107
6W21LNLz9Sw7sUSNWMSHRu,Korn,Freak On a Leash,0.353,0.898,2,-5.877,1,0.052,2.23e-05,0.105,0.39,0.525,103.293,255733
5lqvKus0CohDfnFKrpR2DY,Screaming Trees,Nearly Lost You,0.167,0.972,7,-4.972,1,0.11,3.64e-05,0.00459,0.255,0.465,200.696,247173
7GptbanebPZYkLPvjNfd6m,Weezer,Buddy Holly,0.535,0.931,8,-4.012,1,0.0451,0.00611,7.26e-05,0.0887,0.825,120.958,159587
2GHYJ0dhVds3PODKnTdiGE,Toad The Wet Sprocket,All I Want,0.6,0.811,5,-7.693,1,0.0788,0.0558,6.82e-06,0.109,0.622,124.303,196116
42et6fnHCw1HIPSrdPprMl,Third Eye Blind,Semi-Charmed Life,0.64,0.864,7,-6.576,1,0.0314,0.00832,0.0,0.123,0.701,102.026,268360
0ZVorBFSmsJBE0pczFzIvk,Incubus,I Miss You,0.666,0.603,2,-7.314,1,0.0258,0.00031,0.00131,0.0993,0.195,116.84,168667
18ZOH3KKu5Elt5ysocFyX4,311,All Mixed Up,0.76,0.702,10,-9.404,0,0.0716,0.0104,0.0,0.38,0.659,92.324,179600
2JdzB67NvIa90K4gEZPLeX,The Presidents Of The United States Of America,Lump,0.499,0.873,6,-3.902,1,0.0386,0.00468,0.0,0.165,0.864,142.726,134200
1t2Hq2WIBcZINOEnK6mdJG,Eagle-Eye Cherry,Save Tonight,0.547,0.693,0,-8.786,1,0.0353,9.24e-05,5.46e-05,0.113,0.583,119.567,239227
0tZ3mElWcr74OOhKEiNz1x,Rage Against The Machine,Bulls On Parade,0.412,0.919,5,-7.291,1,0.184,0.0124,0.0601,0.424,0.572,166.367,229467
4sQJXbtxwoKHG7PwMRJ0Ig,The Offspring,The Kids Aren't Alright,0.52,0.945,1,-4.197,1,0.0335,0.00599,4.97e-05,0.0495,0.807,99.603,179600
3vaONhSGEscyYeYoGpMLW4,Sponge,Plowed,0.412,0.88,1,-9.001,1,0.045,0.00252,4.39e-05,0.09,0.234,105.241,197000
1612JQ4JxS8bm5ky53N3bH,Our Lady Peace,Superman's Dead,0.247,0.869,1,-8.382,1,0.0542,0.0104,8.59e-06,0.0954,0.601,175.26,255327
5lWRaa0fBxDE5yU91npPq7,No Doubt,Just A Girl,0.638,0.906,2,-4.824,1,0.0504,0.0662,6.88e-05,0.142,0.767,107.991,209200
3oVSsJXNADnYAnZWiEWFJH,Sublime,What I Got,0.795,0.706,7,-7.494,1,0.101,0.0172,0.000384,0.326,0.623,95.593,171067
0e0qRLVKIW1JNkLZg14bQF,Goldfinger,Here In Your Bedroom,0.491,0.825,0,-5.503,1,0.0434,0.000777,0.02,0.107,0.925,171.658,191587
1AfYo6cKm3yHsJHdmNoGO1,Stone Temple Pilots,Interstate Love Song,0.214,0.947,4,-5.053,1,0.0507,0.000552,0.00352,0.238,0.483,170.616,193613
5s7tg13b0zcD8xvuQYrMNG,Alice In Chains,No Excuses,0.527,0.838,3,-6.013,1,0.0323,0.0206,0.000662,0.07,0.721,117.454,255573
4ptSL1o2pRgNvrC4wsN1Pl,Blind Melon,No Rain - Remastered 2002,0.383,0.599,9,-5.432,1,0.0304,0.644,3.61e-05,0.311,0.547,148.018,217800
3OOFEF20WqtsUPcRbPY3L7,CAKE,Short Skirt / Long Jacket,0.778,0.899,2,-6.552,1,0.0451,0.0028,0.0345,0.0263,0.881,119.995,204133
09JxX9P3dqSl0I3lDGrTie,The Presidents Of The United States Of America,Volcano,0.506,0.913,3,-5.301,1,0.0512,0.138,0.000853,0.135,0.894,151.182,178333
6nJPHXRpKYv2yqtalEjKy5,Korn,Got the Life,0.501,0.905,11,-5.721,0,0.0518,1.88e-05,0.765,0.383,0.584,123.277,225307
44wXefe8WB9Fd6xwtmAwbR,Foo Fighters,Monkey Wrench,0.401,0.953,4,-4.276,1,0.0752,1.83e-05,2.56e-05,0.149,0.555,174.217,231480
5IOUNrN8E37eLGdLNRr9aC,Our Lady Peace,Clumsy,0.382,0.831,3,-7.104,1,0.0518,0.00218,8.83e-05,0.164,0.613,170.053,267633
7IsEXPk6qqt30FfQv4SZMa,Fastball,The Way,0.646,0.882,6,-5.648,0,0.0346,0.143,9.67e-06,0.335,0.908,120.837,257093
5KRRcT67VNIZUygEbMoIC1,The Smashing Pumpkins,1979,0.768,0.744,8,-11.267,1,0.0338,0.0218,0.712,0.063,0.963,127.036,265893
62nQ8UZVqR2RMvkJHkcO2o,Pearl Jam,Jeremy,0.285,0.846,2,-6.472,1,0.0438,0.0404,0.0,0.182,0.287,108.808,318227
51UtgWS4z1eMPuLQOzPtNH,311,Amber,0.659,0.727,4,-8.638,0,0.0455,0.119,0.00427,0.1,0.748,166.163,211080
1Dr1fXbc2IxaK1Mu8P8Khz,Green Day,When I Come Around,0.531,0.909,11,-4.236,1,0.034,0.0175,0.0,0.231,0.814,97.546,178000
1L94M3KIu7QluZe63g64rv,Pearl Jam,Alive,0.284,0.875,11,-6.069,0,0.0422,0.00752,0.000461,0.402,0.595,75.009,340907
4tgeQrPu5xkrnwErym2JsJ,Eve 6,Here's to the Night,0.583,0.652,7,-6.255,1,0.0244,0.0405,0.000378,0.0781,0.352,97.469,249840
41TVMXb9THdtTlo2KojUDe,Soul Asylum,Somebody to Shove (2022 Remaster),0.434,0.909,7,-6.381,1,0.0887,0.00336,0.0,0.324,0.356,162.227,194733
7HIhaJ1F7Nc3lQcyDb38fA,Garbage,Only Happy When It Rains,0.514,0.771,8,-7.403,0,0.0319,9.41e-05,0.0133,0.142,0.477,121.444,236533
6gZVQvQZOFpzIy3HblJ20F,Alice In Chains,Man in the Box,0.355,0.791,8,-7.565,1,0.0453,0.00045,0.0,0.0969,0.758,106.392,285200
6DfvtrAhkXb6ruEaTGdA8r,Toad The Wet Sprocket,Walk On The Ocean,0.387,0.552,6,-7.086,1,0.0297,0.288,3.72e-06,0.303,0.336,183.171,178933
5PntSbMHC1ud6Vvl8x56qd,Beck,Loser,0.654,0.611,2,-10.45,1,0.119,0.0337,0.000178,0.405,0.786,85.387,235000
5IXeOf1hqORwp8b6c1Asqa,Goldfinger,99 Red Balloons,0.287,0.846,4,-7.48,1,0.115,0.001,0.000589,0.217,0.29,96.999,234267
7qCIP5KHYy9HuXbEEWzmC7,Silverchair,Pure Massacre,0.226,0.823,2,-5.425,0,0.0421,0.000132,6.41e-05,0.0891,0.406,183.809,298641
6g48vpikqU2atsrDXdGzKo,Corrosion Of Conformity,Clean My Wounds,0.544,0.917,5,-6.086,1,0.0788,0.0306,5.32e-06,0.064,0.642,140.639,212693
5fuxkBTKB1ZlYI3ia2HnLz,Chris Cornell,Seasons,0.461,0.44,10,-9.753,1,0.0303,0.198,0.0594,0.138,0.169,151.906,346187
2DlHlPMa4M17kufBvI2lEN,System Of A Down,Chop Suey!,0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,210240
3LI4MmibTkXH5cGpCGZgyw,Wheatus,Teenage Dirtbag,0.617,0.84,4,-4.063,1,0.0512,0.36,8.85e-05,0.179,0.57,94.676,241840
3mNecsYFb6LQg7822DPXCP,Nine Days,Absolutely (Story of a Girl) - Radio Mix,0.481,0.94,7,-5.204,1,0.066,0.000891,0.0,0.0939,0.66,96.493,189333
37EJtTS7jT5WUyXGZzrwnI,Everclear,Santa Monica,0.491,0.942,7,-5.333,1,0.132,0.156,0.0,0.367,0.387,100.446,191507
2kh0u2d2YKQ7BCqeLPdHk6,Foo Fighters,Breakout,0.421,0.938,11,-4.212,0,0.0522,5.18e-05,0.00291,0.124,0.427,156.794,200800
4jKq1e80xAYixkIwt6YyV1,Ben Folds Five,Brick,0.542,0.454,2,-10.247,1,0.025,0.645,0.00279,0.15,0.267,96.881,271720
0ecuZefr04QYl0cGpT53Nz,Jerry Cantrell,Cut You In,0.632,0.742,10,-6.785,1,0.0342,0.225,0.00115,0.138,0.725,119.509,203000
49NL7CMHXugSn72znOA5Nd,The Boo Radleys,There She Goes,0.434,0.659,7,-8.36,1,0.0346,0.576,0.000985,0.212,0.573,132.513,138560
00wrX4c19o3QWj4JmPAX2D,Our Lady Peace,Innocent,0.476,0.889,1,-5.443,1,0.0549,0.00055,0.0,0.0798,0.796,89.035,221547
7JrUo70YjhU4S7flcJtK0k,Oasis,Wonderwall,0.412,0.849,2,-5.625,1,0.0361,0.00212,0.0,0.13,0.486,174.428,258907
64eZ2hy7R21VDPgzeQrb9q,Midnight Oil,Blue Sky Mine - Remastered,0.669,0.775,1,-6.059,1,0.0275,0.0388,0.00349,0.118,0.811,132.019,260160
4l1W5SkH8EJJ9RQEq6UFMW,Dog's Eye View,Everything Falls Apart,0.573,0.818,4,-5.157,1,0.0471,0.0465,0.0,0.111,0.789,128.987,234133
1Qdnvn4XlmZANCVy3XjrQo,Audioslave,Show Me How to Live,0.433,0.854,9,-3.868,1,0.0483,0.000336,0.000177,0.162,0.368,89.4,277840
1sjrDQXqAa9V07FjKIlAQ4,Fuel,Hemorrhage (In My Hands),0.301,0.823,1,-4.072,1,0.0433,0.000144,0.000309,0.0833,0.372,152.017,236867
087OBLtoeS3Q6j0k6tMNAI,Semisonic,Closing Time,0.486,0.867,7,-5.483,1,0.0295,0.0237,1.66e-06,0.155,0.281,92.757,273533
600s08VdbjiyAjDGDjYSFI,Stone Temple Pilots,Interstate Love Song,0.214,0.947,4,-5.053,1,0.0509,0.000553,0.00322,0.238,0.484,170.748,193613
7vPnlEkCGmYx2Eier8YBwc,Pearl Jam,Even Flow,0.406,0.889,10,-9.264,0,0.0542,0.00619,4.18e-06,0.323,0.286,104.952,293667
6u1yKoh00WaoSpNp46RzKF,Seven Mary Three,Cumbersome,0.543,0.79,11,-5.932,1,0.0358,0.00811,0.0,0.238,0.339,80.923,236973
1t1NX1DJQDcmZA0lvCnFjC,Candlebox,Far Behind,0.552,0.645,7,-6.595,1,0.0268,0.00187,1.38e-06,0.0424,0.588,89.518,299733
3ftHrCjsTUPLgI48m67byk,Stone Temple Pilots,Plush - Acoustic,0.643,0.364,5,-11.018,0,0.04,0.715,0.0,0.659,0.283,133.377,230293
6N1sNzq3CArC1pMSaZTxaT,Van Halen,Right Now,0.529,0.662,5,-11.745,1,0.0273,0.153,0.00542,0.099,0.302,93.93,320867
57JtOe7GSDOWbIB71EOCNj,ZZ Top,Doubleback,0.655,0.673,5,-10.187,1,0.0301,0.0698,0.000144,0.372,0.558,123.913,236200
7GRq9NUgqhxPGUUksX02fk,Kenny Wayne Shepherd,Blue on Black,0.412,0.676,7,-7.341,1,0.0266,0.00596,0.112,0.209,0.557,155.431,333733
1VMqkvlOqaH0HP0nsj1bx5,Damn Yankees,Coming of Age,0.563,0.866,7,-8.861,1,0.0499,0.154,0.0,0.579,0.582,125.884,259840
3DPyS3odFIWQ3E2IFqHEdG,INXS,Suicide Blonde,0.644,0.97,2,-3.166,1,0.111,0.00274,0.000234,0.295,0.634,120.328,232010
6p4041ml7oQ7gGCJqY0gl5,Stone Temple Pilots,Sex Type Thing - Demo,0.48,0.947,5,-5.707,1,0.0435,1.47e-05,0.557,0.0501,0.586,137.208,204120
31AOj9sFz2gM0O3hMARRBx,R.E.M.,Losing My Religion,0.666,0.855,9,-5.051,0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,268427
3t365tTYiwszqaXZb2LajN,Soundgarden,Outshined,0.499,0.752,2,-9.549,0,0.0297,5.91e-05,0.0129,0.0874,0.612,94.614,310600
7fcfNW0XxTWlwVlftzfDOR,Pantera,Walk,0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,315120
1Z5LCXu5Ca3sHAy6OdUrBT,Bush,Machinehead,0.137,0.916,9,-4.429,1,0.101,2.84e-05,0.00403,0.127,0.19,178.065,256333
1HZ3cUZUw5htSFmah1V8Ko,Collective Soul,Shine,0.54,0.423,6,-8.799,1,0.0283,0.294,0.0884,0.152,0.353,150.135,306040
3DwzYRgOgojl0EcdOaJLYr,Porno for Pyros,Tahitian Moon,0.374,0.716,7,-8.656,1,0.034,0.000285,0.00111,0.195,0.35,136.757,227160
6mrN5zMwHh391zfSKgSChr,Bad Company,Holy Water,0.511,0.727,2,-10.372,1,0.0354,0.0534,1.09e-05,0.24,0.708,166.103,246240
3z5ggGtcs4t8pizW521gW9,L7,Pretend We're Dead,0.569,0.789,4,-8.559,1,0.0309,5.62e-06,0.642,0.0811,0.911,115.152,235093
6wbuQr8VIbgXHXp1hedMkD,Nirvana,The Man Who Sold The World - Live & Loud,0.242,0.849,8,-7.528,1,0.0448,0.000208,0.018,0.861,0.334,123.518,274653
0elH6ukMGLyCHJavHutEza,Stone Temple Pilots,Creep,0.66,0.567,4,-6.318,0,0.0289,0.00428,0.0137,0.11,0.182,107.754,332627
1158ckiB5S4cpsdYHDB9IF,Deftones,My Own Summer (Shove It),0.443,0.781,1,-4.277,1,0.0377,1.33e-05,0.205,0.166,0.372,71.841,214760
60ig0jG8TkhAwfDRUbP6Eo,Nine Inch Nails,Head Like a Hole,0.662,0.8,9,-11.272,1,0.0447,0.00903,0.0034,0.577,0.416,115.394,299640
1uEuVi8nSI6Y2VzJj6DoDd,White Zombie,More Human Than Human,0.649,0.947,6,-6.071,1,0.0824,0.000375,0.337,0.104,0.551,101.379,268067
6jc5gHCmrZW1XLcRM3wFlC,Filter,"Hey Man, Nice Shot - Remastered Version",0.479,0.588,2,-10.773,1,0.0339,0.00214,0.709,0.319,0.305,177.014,314440
1G8jae4jD8mwkXdodqHsBM,The Goo Goo Dolls,Name,0.464,0.701,9,-5.943,1,0.0341,0.0691,0.00182,0.0766,0.407,73.97,270000
11LmqTE2naFULdEP94AUBa,Nirvana,Heart-Shaped Box,0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,281160
4Qievb8Mqy0qxdLNVl02zt,Jane's Addiction,Been Caught Stealing,0.639,0.929,0,-4.762,1,0.212,0.00326,0.0501,0.242,0.688,103.758,214707
6PvpKM4BW48ic8cbM4Vxcg,Alice In Chains,Man in the Box,0.337,0.849,8,-4.604,1,0.0456,0.00136,0.0,0.0904,0.685,106.395,286707
1KU5EHSz04JhGg3rReGJ0N,Alannah Myles,Black Velvet,0.754,0.366,8,-10.07,1,0.0312,0.273,9.04e-05,0.106,0.469,91.147,287440
0kegYC78JtbNsw6n51unh0,Van Halen,Poundcake,0.49,0.91,4,-9.84,1,0.0404,0.000501,0.141,0.0605,0.281,105.451,319440
1hM2HXmeYuEe1VTf0O1IFU,Rush,Dreamline - 2004 Remaster,0.628,0.884,9,-9.174,1,0.0389,0.0268,0.0156,0.336,0.59,146.429,276813
5rEEkF2wZsHfFHTaEknuji,Dire Straits,Heavy Fuel,0.617,0.811,9,-8.017,1,0.0275,0.0171,0.0522,0.227,0.768,131.997,310707
7zjzu90Q4mtNNaE9Ol9Zbv,AC/DC,Big Gun,0.569,0.901,9,-5.197,1,0.0544,0.00555,0.26,0.16,0.839,133.194,259413
5t5rCnsgRBtcKqTB7SbD1Q,Damn Yankees,High Enough,0.273,0.537,2,-9.612,1,0.0306,0.0241,0.0,0.0922,0.232,81.814,287320
2PrUKG4kAO27esFEtQu9rL,Collective Soul,December,0.684,0.645,0,-5.707,1,0.0272,0.589,0.00432,0.18,0.366,121.995,285000
14jaMQkUjdrPb9LavLfDFW,The Goo Goo Dolls,Million Miles Away - Live,0.243,0.987,9,-4.192,1,0.189,0.000128,0.000117,0.923,0.473,187.042,172080
6HksxcBzMVdT17aq1Q79Xe,Red Hot Chili Peppers,My Friends,0.439,0.709,0,-3.545,1,0.026,0.00565,0.00152,0.131,0.319,81.331,248640
63aVbch5VRXtQnCITdeDTZ,Metallica,Until It Sleeps,0.562,0.919,8,-4.458,0,0.0293,0.000223,0.113,0.142,0.728,113.357,269573
2gdtLnVGGg80Kj9GiqP0vH,Stone Temple Pilots,Trippin' on a Hole in a Paper Heart,0.47,0.989,7,-3.857,1,0.0632,0.000386,0.00161,0.157,0.446,106.479,175920
1OBMSzh2ocRqK2gUFaMBSM,Buckcherry,Lit Up,0.652,0.871,5,-3.136,0,0.034,0.000535,1.23e-05,0.357,0.938,128.822,215560
1G391cbiT3v3Cywg8T7DM1,Red Hot Chili Peppers,Scar Tissue,0.595,0.717,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969,215907
1YUpPVItgM6nYkordbSRLK,Stone Temple Pilots,Only Dying - Demo Edit,0.432,0.856,5,-8.52,1,0.0341,0.00395,6.1e-05,0.0421,0.515,143.42,283155
6EsBn1Md8C5YdbCzvwvZq8,The Offspring,Self Esteem,0.458,0.912,5,-3.666,1,0.0618,0.0173,0.0,0.363,0.611,104.522,257760
3Hs4ytyLFzB2HKk2ZSohko,Florida Georgia Line,This Is How We Roll - Remix,0.591,0.749,8,-4.145,1,0.0293,0.00677,0.0,0.195,0.595,132.08,206960
1zOrNX2Rp00WGJzNJUfj0V,DJDS,Why Don't You Come On,0.67,0.677,1,-5.554,1,0.0664,0.0771,0.0,0.188,0.348,128.088,199980
1iAQYy8QPlnS9cVWG9KFqg,Sheppard,Smile,0.699,0.744,9,-5.776,1,0.0497,0.399,4.58e-06,0.361,0.642,96.979,230278
1y3inOvjbVkdHOCl9LnACl,Tyrone Wells,Happy as the Sun,0.763,0.246,5,-13.204,1,0.0445,0.833,0.0,0.106,0.654,124.97,164640
0MaDLHCiHmW4wZERHhz9QA,Canopy Climbers,Home Away from Home,0.669,0.519,8,-10.082,1,0.0278,0.0396,1.63e-06,0.0961,0.396,109.998,241091
36tghkPg1AO4HsAzo6YpPp,Twenty One Pilots,House of Gold,0.68,0.693,0,-7.234,1,0.0435,0.445,0.0,0.208,0.851,114.948,163880
3n622hniaMFIJ6Dbf6B1WS,AJR,Growing Old on Bleecker Street,0.714,0.449,8,-10.816,1,0.0374,0.828,6.13e-05,0.096,0.719,96.041,203093
476JcJ3TpAuCOlGdCmomGm,Yael Naim,New Soul,0.769,0.371,0,-8.522,1,0.0326,0.733,3.73e-05,0.106,0.653,100.001,225107
6gvqSzbef5bq2X8SFt349y,Mandy Harvey,Mara's Song,0.608,0.207,9,-9.008,1,0.034,0.966,2.31e-06,0.0796,0.23,77.305,183000
0HOvoZ4m0aJp6vY4fVrI51,Dawes,All Your Favorite Bands,0.427,0.396,7,-7.725,1,0.0304,0.777,2e-06,0.102,0.369,133.131,215360
